model_type,feature,term,masac,seame
all_condition,F0msemin,"C(dialogue_act)[T.i,_a,_o]",-16.986445681206526,
all_condition,F0msemin,"C(dialogue_act)[T.i,_a]",-14.99452261979632,
all_condition,F0msemin,C(dialogue_act)[T.i],-10.697145520663305,
all_condition,F0msemin,"C(dialogue_act)[T.o,_a]",20.592914490355117,
all_condition,F0msemin,"C(dialogue_act)[T.o,_i]",-8.914919683550606,
all_condition,F0msemin,C(dialogue_act)[T.o],-20.956703942483806,
all_condition,F0msemin,C(gender)[T.male],,-295.2503380647004
all_condition,F0msemin,C(nationality)[T.singaporean],,166.1598386539835
all_condition,F0msemin,Intercept,43.46688846921731,221.31976933628025
all_condition,F0msemin,has_discourse_marker[T.True],-26.458921745681504,1.5921287839609182
all_condition,F0msemin,has_repetition[T.True],-4.8233113040104,27.756221991151932
all_condition,F0msestd,C(age_bucket)[T.25+],,-30.35420722580167
all_condition,F0msestd,C(age_bucket)[T.<19],,-102.14621555245978
all_condition,F0msestd,C(audience_proficiency_proxy)[T.low_l2],-205.530538149303,
all_condition,F0msestd,C(audience_proficiency_proxy)[T.mid_l2],8.58143223614027,
all_condition,F0msestd,C(condition)[T.monolingual_EN],-127.28380432645636,-21.500716817422166
all_condition,F0msestd,C(condition)[T.monolingual_EN]:C(age_bucket)[T.25+],,43.238782493071305
all_condition,F0msestd,C(condition)[T.monolingual_EN]:C(age_bucket)[T.<19],,11.81590436947074
all_condition,F0msestd,C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.low_l2],334.1286927596403,
all_condition,F0msestd,C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.mid_l2],-16.987481445359368,
all_condition,F0msestd,C(condition)[T.monolingual_EN]:C(dialogue_act)[T.1],14803692220077.537,
all_condition,F0msestd,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a,_i]",-48068719703.173355,
all_condition,F0msestd,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a,_o]",-29863448.74993062,
all_condition,F0msestd,C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a],-1941182012222.1316,
all_condition,F0msestd,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i,_a,_o]",0.0,
all_condition,F0msestd,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i,_a]",0.0,
all_condition,F0msestd,C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i],1.089530754740153,
all_condition,F0msestd,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.o,_a]",0.0,
all_condition,F0msestd,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.o,_i]",0.0,
all_condition,F0msestd,C(condition)[T.monolingual_EN]:C(dialogue_act)[T.o],-27.374329684882333,
all_condition,F0msestd,C(condition)[T.monolingual_EN]:C(gender)[T.male],,-16.772505918918853
all_condition,F0msestd,C(condition)[T.monolingual_EN]:C(nationality)[T.singaporean],,19.024697356575388
all_condition,F0msestd,C(condition)[T.monolingual_HI],-102.35088753030612,
all_condition,F0msestd,C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.low_l2],174.4786595696482,
all_condition,F0msestd,C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.mid_l2],57.65520114590558,
all_condition,F0msestd,C(condition)[T.monolingual_HI]:C(dialogue_act)[T.1],1421606020161451.8,
all_condition,F0msestd,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a,_i]",-1182663048.9508548,
all_condition,F0msestd,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a,_o]",656928.1403778868,
all_condition,F0msestd,C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a],1249196901487.9465,
all_condition,F0msestd,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i,_a,_o]",0.0,
all_condition,F0msestd,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i,_a]",0.0,
all_condition,F0msestd,C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i],-12.220746176062903,
all_condition,F0msestd,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.o,_a]",0.0,
all_condition,F0msestd,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.o,_i]",0.0,
all_condition,F0msestd,C(condition)[T.monolingual_HI]:C(dialogue_act)[T.o],518.2572180531254,
all_condition,F0msestd,C(condition)[T.monolingual_ZH],,90.18689146004846
all_condition,F0msestd,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.25+],,-81.59138324047716
all_condition,F0msestd,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.<19],,26.850771699438575
all_condition,F0msestd,C(condition)[T.monolingual_ZH]:C(gender)[T.male],,-27.795467998765492
all_condition,F0msestd,C(condition)[T.monolingual_ZH]:C(nationality)[T.singaporean],,-105.85219879124365
all_condition,F0msestd,C(dialogue_act)[T.1],-1421606020161454.0,
all_condition,F0msestd,"C(dialogue_act)[T.a,_i]",58.102267356793256,
all_condition,F0msestd,"C(dialogue_act)[T.a,_o]",-192.45537776755336,
all_condition,F0msestd,C(dialogue_act)[T.a],-0.6248411414979458,
all_condition,F0msestd,"C(dialogue_act)[T.i,_a,_o]",-200.5966626673687,
all_condition,F0msestd,"C(dialogue_act)[T.i,_a]",8.800242683519725,
all_condition,F0msestd,C(dialogue_act)[T.i],-12.265796079352471,
all_condition,F0msestd,"C(dialogue_act)[T.o,_a]",312.7999094651674,
all_condition,F0msestd,"C(dialogue_act)[T.o,_i]",35.82051058267376,
all_condition,F0msestd,C(dialogue_act)[T.o],-81.98588889523077,
all_condition,F0msestd,C(gender)[T.male],,-30.469994420823138
all_condition,F0msestd,C(nationality)[T.singaporean],,29.967131802786813
all_condition,F0msestd,Intercept,466.40600145987355,58.24771669399593
all_condition,F0msestd,has_discourse_marker[T.True],24.860810373509167,12.804254383564777
all_condition,F0msestd,has_repetition[T.True],41.176284934266974,7.486575166299164
all_condition,F0tiltavg,C(age_bucket)[T.25+],,84.77989922527745
all_condition,F0tiltavg,C(age_bucket)[T.<19],,591.5150330183932
all_condition,F0tiltavg,C(audience_proficiency_proxy)[T.low_l2],6.915776337281393,
all_condition,F0tiltavg,C(audience_proficiency_proxy)[T.mid_l2],-13.57581971634433,
all_condition,F0tiltavg,C(condition)[T.monolingual_EN],9.50505224084937,85.35591517565115
all_condition,F0tiltavg,C(condition)[T.monolingual_EN]:C(age_bucket)[T.25+],,-2.666129773579218
all_condition,F0tiltavg,C(condition)[T.monolingual_EN]:C(age_bucket)[T.<19],,-53.77126436234271
all_condition,F0tiltavg,C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.low_l2],-125.66940937774339,
all_condition,F0tiltavg,C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.mid_l2],25.448833762632965,
all_condition,F0tiltavg,C(condition)[T.monolingual_EN]:C(dialogue_act)[T.1],10015218375124.74,
all_condition,F0tiltavg,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a,_i]",-32520179268.994747,
all_condition,F0tiltavg,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a,_o]",-20203673.260597803,
all_condition,F0tiltavg,C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a],-1313277895084.939,
all_condition,F0tiltavg,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i,_a,_o]",0.0,
all_condition,F0tiltavg,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i,_a]",0.0,
all_condition,F0tiltavg,C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i],39.17165996771023,
all_condition,F0tiltavg,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.o,_a]",0.0,
all_condition,F0tiltavg,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.o,_i]",0.0,
all_condition,F0tiltavg,C(condition)[T.monolingual_EN]:C(dialogue_act)[T.o],51.774550647444144,
all_condition,F0tiltavg,C(condition)[T.monolingual_EN]:C(gender)[T.male],,-176.90714461800675
all_condition,F0tiltavg,C(condition)[T.monolingual_EN]:C(nationality)[T.singaporean],,-94.68265857646855
all_condition,F0tiltavg,C(condition)[T.monolingual_HI],43.26263363861705,
all_condition,F0tiltavg,C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.low_l2],-32.334594696332275,
all_condition,F0tiltavg,C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.mid_l2],-7.503161697047993,
all_condition,F0tiltavg,C(condition)[T.monolingual_HI]:C(dialogue_act)[T.1],961766464990452.0,
all_condition,F0tiltavg,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a,_i]",-800113142.271992,
all_condition,F0tiltavg,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a,_o]",444434.98857170175,
all_condition,F0tiltavg,C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a],845125633249.9904,
all_condition,F0tiltavg,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i,_a,_o]",0.0,
all_condition,F0tiltavg,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i,_a]",0.0,
all_condition,F0tiltavg,C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i],-51.53801689768037,
all_condition,F0tiltavg,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.o,_a]",0.0,
all_condition,F0tiltavg,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.o,_i]",0.0,
all_condition,F0tiltavg,C(condition)[T.monolingual_HI]:C(dialogue_act)[T.o],-76.0920326146347,
all_condition,F0tiltavg,C(condition)[T.monolingual_ZH],,-33.59829326744477
all_condition,F0tiltavg,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.25+],,24.88160954673196
all_condition,F0tiltavg,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.<19],,51.863903374027885
all_condition,F0tiltavg,C(condition)[T.monolingual_ZH]:C(gender)[T.male],,23.714433831403415
all_condition,F0tiltavg,C(condition)[T.monolingual_ZH]:C(nationality)[T.singaporean],,-11.647926353299107
all_condition,F0tiltavg,C(dialogue_act)[T.1],-961766464990230.0,
all_condition,F0tiltavg,"C(dialogue_act)[T.a,_i]",-36.02679085315086,
all_condition,F0tiltavg,"C(dialogue_act)[T.a,_o]",-77.3428725925501,
all_condition,F0tiltavg,C(dialogue_act)[T.a],-25.435874394320194,
all_condition,F0tiltavg,"C(dialogue_act)[T.i,_a,_o]",66.29747951048685,
all_condition,F0tiltavg,"C(dialogue_act)[T.i,_a]",-44.42907734423255,
all_condition,F0tiltavg,C(dialogue_act)[T.i],-10.001967826332603,
all_condition,F0tiltavg,"C(dialogue_act)[T.o,_a]",-226.31370540424,
all_condition,F0tiltavg,"C(dialogue_act)[T.o,_i]",-57.22099533283054,
all_condition,F0tiltavg,C(dialogue_act)[T.o],30.60232169054526,
all_condition,F0tiltavg,C(gender)[T.male],,115.00876664355577
all_condition,F0tiltavg,C(nationality)[T.singaporean],,207.79418358537768
all_condition,F0tiltavg,Intercept,-45.190334910105435,-225.0737585306409
all_condition,F0tiltavg,has_discourse_marker[T.True],-26.003193328011342,3.607526713357009
all_condition,F0tiltavg,has_repetition[T.True],9.118403870050251,9.715102733222336
all_condition,F0tiltmax,C(age_bucket)[T.25+],,47.00138923358219
all_condition,F0tiltmax,C(age_bucket)[T.<19],,490.278538224869
all_condition,F0tiltmax,C(audience_proficiency_proxy)[T.low_l2],-208.81116161012642,
all_condition,F0tiltmax,C(audience_proficiency_proxy)[T.mid_l2],16.709203856486422,
all_condition,F0tiltmax,C(condition)[T.monolingual_EN],-220.78556747082985,53.408403330628026
all_condition,F0tiltmax,C(condition)[T.monolingual_EN]:C(age_bucket)[T.25+],,19.489735211627245
all_condition,F0tiltmax,C(condition)[T.monolingual_EN]:C(age_bucket)[T.<19],,-82.95564165780313
all_condition,F0tiltmax,C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.low_l2],274.20763464186143,
all_condition,F0tiltmax,C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.mid_l2],-23.153697465209984,
all_condition,F0tiltmax,C(condition)[T.monolingual_EN]:C(dialogue_act)[T.1],24300060855372.723,
all_condition,F0tiltmax,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a,_i]",-78904154224.63034,
all_condition,F0tiltmax,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a,_o]",-49020447.81709253,
all_condition,F0tiltmax,C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a],-3186424057396.764,
all_condition,F0tiltmax,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i,_a,_o]",0.0,
all_condition,F0tiltmax,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i,_a]",0.0,
all_condition,F0tiltmax,C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i],42.10609548783518,
all_condition,F0tiltmax,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.o,_a]",0.0,
all_condition,F0tiltmax,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.o,_i]",0.0,
all_condition,F0tiltmax,C(condition)[T.monolingual_EN]:C(dialogue_act)[T.o],62.44463170971487,
all_condition,F0tiltmax,C(condition)[T.monolingual_EN]:C(gender)[T.male],,-158.65675013767952
all_condition,F0tiltmax,C(condition)[T.monolingual_EN]:C(nationality)[T.singaporean],,-18.912943223186343
all_condition,F0tiltmax,C(condition)[T.monolingual_HI],-139.4130675628312,
all_condition,F0tiltmax,C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.low_l2],211.04219169559542,
all_condition,F0tiltmax,C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.mid_l2],32.51192924033258,
all_condition,F0tiltmax,C(condition)[T.monolingual_HI]:C(dialogue_act)[T.1],2333547083303743.5,
all_condition,F0tiltmax,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a,_i]",-1941325422.986658,
all_condition,F0tiltmax,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a,_o]",1078338.6706148237,
all_condition,F0tiltmax,C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a],2050539843386.514,
all_condition,F0tiltmax,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i,_a,_o]",0.0,
all_condition,F0tiltmax,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i,_a]",0.0,
all_condition,F0tiltmax,C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i],-96.70119362407326,
all_condition,F0tiltmax,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.o,_a]",0.0,
all_condition,F0tiltmax,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.o,_i]",0.0,
all_condition,F0tiltmax,C(condition)[T.monolingual_HI]:C(dialogue_act)[T.o],183.66178150183447,
all_condition,F0tiltmax,C(condition)[T.monolingual_ZH],,53.26227994464117
all_condition,F0tiltmax,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.25+],,-55.06582371398843
all_condition,F0tiltmax,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.<19],,79.57139196870227
all_condition,F0tiltmax,C(condition)[T.monolingual_ZH]:C(gender)[T.male],,6.159500136566681
all_condition,F0tiltmax,C(condition)[T.monolingual_ZH]:C(nationality)[T.singaporean],,-112.46421565570765
all_condition,F0tiltmax,C(dialogue_act)[T.1],-2333547083303602.0,
all_condition,F0tiltmax,"C(dialogue_act)[T.a,_i]",285.68249480411765,
all_condition,F0tiltmax,"C(dialogue_act)[T.a,_o]",-173.12653404613334,
all_condition,F0tiltmax,C(dialogue_act)[T.a],120.39894949053138,
all_condition,F0tiltmax,"C(dialogue_act)[T.i,_a,_o]",380.17619642796126,
all_condition,F0tiltmax,"C(dialogue_act)[T.i,_a]",192.71783672931542,
all_condition,F0tiltmax,C(dialogue_act)[T.i],56.83191901286705,
all_condition,F0tiltmax,"C(dialogue_act)[T.o,_a]",184.73949870469917,
all_condition,F0tiltmax,"C(dialogue_act)[T.o,_i]",154.51807025556855,
all_condition,F0tiltmax,C(dialogue_act)[T.o],120.56578506501089,
all_condition,F0tiltmax,C(gender)[T.male],,154.16418415486473
all_condition,F0tiltmax,C(nationality)[T.singaporean],,214.7728979424782
all_condition,F0tiltmax,Intercept,539.0418589632686,-147.9984785490633
all_condition,F0tiltmax,has_discourse_marker[T.True],64.20597287056202,16.647885350046902
all_condition,F0tiltmax,has_repetition[T.True],146.2257694273756,22.518962585933462
all_condition,F0tiltmin,C(age_bucket)[T.25+],,100.70916792763302
all_condition,F0tiltmin,C(age_bucket)[T.<19],,698.3376908782084
all_condition,F0tiltmin,C(audience_proficiency_proxy)[T.low_l2],339.4650844424303,
all_condition,F0tiltmin,C(audience_proficiency_proxy)[T.mid_l2],-64.7091463616434,
all_condition,F0tiltmin,C(condition)[T.monolingual_EN],221.28173731643153,135.7544109764003
all_condition,F0tiltmin,C(condition)[T.monolingual_EN]:C(age_bucket)[T.25+],,4.18668372629816
all_condition,F0tiltmin,C(condition)[T.monolingual_EN]:C(age_bucket)[T.<19],,-50.846113588091576
all_condition,F0tiltmin,C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.low_l2],-765.6587944600246,
all_condition,F0tiltmin,C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.mid_l2],48.56569950644532,
all_condition,F0tiltmin,C(condition)[T.monolingual_EN]:C(dialogue_act)[T.1],25840004763679.06,
all_condition,F0tiltmin,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a,_i]",-83904469753.11754,
all_condition,F0tiltmin,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a,_o]",-52126972.54753163,
all_condition,F0tiltmin,C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a],-3388354182003.194,
all_condition,F0tiltmin,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i,_a,_o]",0.0,
all_condition,F0tiltmin,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i,_a]",0.0,
all_condition,F0tiltmin,C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i],72.66856475942105,
all_condition,F0tiltmin,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.o,_a]",0.0,
all_condition,F0tiltmin,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.o,_i]",0.0,
all_condition,F0tiltmin,C(condition)[T.monolingual_EN]:C(dialogue_act)[T.o],-122.56947109469778,
all_condition,F0tiltmin,C(condition)[T.monolingual_EN]:C(gender)[T.male],,-246.18648007925697
all_condition,F0tiltmin,C(condition)[T.monolingual_EN]:C(nationality)[T.singaporean],,-162.18381339709526
all_condition,F0tiltmin,C(condition)[T.monolingual_HI],225.78734579148295,
all_condition,F0tiltmin,C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.low_l2],-384.08007086776774,
all_condition,F0tiltmin,C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.mid_l2],-47.44762185395802,
all_condition,F0tiltmin,C(condition)[T.monolingual_HI]:C(dialogue_act)[T.1],2481428672451819.0,
all_condition,F0tiltmin,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a,_i]",-2064351133.7847357,
all_condition,F0tiltmin,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a,_o]",1146675.1688971897,
all_condition,F0tiltmin,C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a],2180486692464.662,
all_condition,F0tiltmin,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i,_a,_o]",0.0,
all_condition,F0tiltmin,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i,_a]",0.0,
all_condition,F0tiltmin,C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i],-89.92942761545387,
all_condition,F0tiltmin,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.o,_a]",0.0,
all_condition,F0tiltmin,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.o,_i]",0.0,
all_condition,F0tiltmin,C(condition)[T.monolingual_HI]:C(dialogue_act)[T.o],-715.3047258696516,
all_condition,F0tiltmin,C(condition)[T.monolingual_ZH],,-133.50507366849115
all_condition,F0tiltmin,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.25+],,119.02928948125349
all_condition,F0tiltmin,C(condition)[T.monolingual_ZH]:C(age_bucket)[T.<19],,21.85271147080051
all_condition,F0tiltmin,C(condition)[T.monolingual_ZH]:C(gender)[T.male],,48.33795194637532
all_condition,F0tiltmin,C(condition)[T.monolingual_ZH]:C(nationality)[T.singaporean],,106.42375976765103
all_condition,F0tiltmin,C(dialogue_act)[T.1],-2481428672451080.0,
all_condition,F0tiltmin,"C(dialogue_act)[T.a,_i]",-396.7291338873249,
all_condition,F0tiltmin,"C(dialogue_act)[T.a,_o]",-750.1825796569183,
all_condition,F0tiltmin,C(dialogue_act)[T.a],-170.94713688265745,
all_condition,F0tiltmin,"C(dialogue_act)[T.i,_a,_o]",-37.670061937446235,
all_condition,F0tiltmin,"C(dialogue_act)[T.i,_a]",-346.2331088662937,
all_condition,F0tiltmin,C(dialogue_act)[T.i],-108.44321683727311,
all_condition,F0tiltmin,"C(dialogue_act)[T.o,_a]",-615.0749734566809,
all_condition,F0tiltmin,"C(dialogue_act)[T.o,_i]",170.54818641359816,
all_condition,F0tiltmin,C(dialogue_act)[T.o],11.814248426969037,
all_condition,F0tiltmin,C(gender)[T.male],,63.850816367171
all_condition,F0tiltmin,C(nationality)[T.singaporean],,193.64058016868717
all_condition,F0tiltmin,Intercept,-625.2012871255818,-302.91009723726904
all_condition,F0tiltmin,has_discourse_marker[T.True],-167.7290913506149,-6.094751320112629
all_condition,F0tiltmin,has_repetition[T.True],-117.42691334794702,-3.35474757841685
all_condition,F0tiltstd,C(age_bucket)[T.25+],,-38.44700289800176
all_condition,F0tiltstd,C(age_bucket)[T.<19],,-82.98198837164198
all_condition,F0tiltstd,C(audience_proficiency_proxy)[T.low_l2],-114.29392614832219,
all_condition,F0tiltstd,C(audience_proficiency_proxy)[T.mid_l2],14.139892031599272,
all_condition,F0tiltstd,C(condition)[T.monolingual_EN],-77.53279674115764,-43.782208719822684
all_condition,F0tiltstd,C(condition)[T.monolingual_EN]:C(age_bucket)[T.25+],,15.444343766575118
all_condition,F0tiltstd,C(condition)[T.monolingual_EN]:C(age_bucket)[T.<19],,-7.421740515764752
all_condition,F0tiltstd,C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.low_l2],205.0876892118944,
all_condition,F0tiltstd,C(condition)[T.monolingual_EN]:C(audience_proficiency_proxy)[T.mid_l2],-15.881656255380728,
all_condition,F0tiltstd,C(condition)[T.monolingual_EN]:C(dialogue_act)[T.1],7016613944553.148,
all_condition,F0tiltstd,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a,_i]",-22783481576.89141,
all_condition,F0tiltstd,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a,_o]",-14154596.557136033,
all_condition,F0tiltstd,C(condition)[T.monolingual_EN]:C(dialogue_act)[T.a],-920076192708.2417,
all_condition,F0tiltstd,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i,_a,_o]",0.0,
all_condition,F0tiltstd,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i,_a]",0.0,
all_condition,F0tiltstd,C(condition)[T.monolingual_EN]:C(dialogue_act)[T.i],-18.5279085265657,
all_condition,F0tiltstd,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.o,_a]",0.0,
all_condition,F0tiltstd,"C(condition)[T.monolingual_EN]:C(dialogue_act)[T.o,_i]",0.0,
all_condition,F0tiltstd,C(condition)[T.monolingual_EN]:C(dialogue_act)[T.o],42.52547101650309,
all_condition,F0tiltstd,C(condition)[T.monolingual_EN]:C(gender)[T.male],,42.76439131486279
all_condition,F0tiltstd,C(condition)[T.monolingual_EN]:C(nationality)[T.singaporean],,62.78675616237665
all_condition,F0tiltstd,C(condition)[T.monolingual_HI],-55.28303446857278,
all_condition,F0tiltstd,C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.low_l2],110.2193533595477,
all_condition,F0tiltstd,C(condition)[T.monolingual_HI]:C(audience_proficiency_proxy)[T.mid_l2],24.665618729041647,
all_condition,F0tiltstd,C(condition)[T.monolingual_HI]:C(dialogue_act)[T.1],673808971196899.5,
all_condition,F0tiltstd,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a,_i]",-560555428.8491452,
all_condition,F0tiltstd,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a,_o]",311369.02076992183,
all_condition,F0tiltstd,C(condition)[T.monolingual_HI]:C(dialogue_act)[T.a],592090964076.1906,
all_condition,F0tiltstd,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i,_a,_o]",0.0,
all_condition,F0tiltstd,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i,_a]",0.0,
all_condition,F0tiltstd,C(condition)[T.monolingual_HI]:C(dialogue_act)[T.i],30.51594032624029,
all_condition,F0tiltstd,"C(condition)[T.monolingual_HI]:C(dialogue_act)[T.o,_a]",0.0,
